id,sku,short_description,price,list_price,price_usd,discount,discount_rate,review_count,order_count,inventory_status,is_visible,stock_item_qty,stock_item_max_sale_qty,product_name,brand_id,brand_name
133775658,5198440126845,"Chảo chống dính đáy từ vân đá Green Cook, chảo chống dính bếp từ Green Cook GCP02️ Bề mặt CHẢO CHỐNG DÍNH GREEN COOK ĐÁY TỪ phủ chống dính vân đá 2 mặt trong và ngoài theo tiêu chuẩn Châu Âu hoà...",223000,315000,,92000,29,33,,available,,1000.0,1000.0,,193741,Green Cook
169356266,6405894709560,"       Bếp Điện Đa Năng   Phù hợp với gia đình và các bạn sinh viên    MÔ TẢ SẢN PHẨM   - Tên sản phẩm: Bếp Điện Đa Năng Thông Minh tặng dụng cụ ăn   - Quà tặng :môi, xẻng gỗ, thìa dĩa, bát ăn...",231360,241000,,9640,4,0,,available,,1000.0,1000.0,,111461,OEM
207810498,6685096928271,"Cân điện tử để bàn VinBuy 5kgNgày nay, khi vật giá đang ngày càng leo thang thì việc tính toán chi phí chi tiêu trong gia đình cũng là một vấn đề đáng quan tâm của các bà nội trợ. Tuy nhiên, thật bực...",71000,120000,,49000,41,11,,available,,1000.0,1000.0,,4224691,VinBuy
136096063,9652186041062,"ĐẶC ĐIỂM NỔI BẬTChất liệu inox cao cấp không bị oxy hoá, an toàn cho sức khỏeKích thước nồi lớn, dễ dàng luộc 2-3 con gà nguyên conQuai inox hàn nhiệt chắc chắn, an toàn khi sử dụngĐáy inox dày, ...",370000,370000,,0,0,2,,available,,1000.0,1000.0,,5074117,GDV
195951151,9969013881349,"Máy Xay Tỏi Ớt Bằng Pin Sạc VinBuy Tiện Lợi, Xay Đồ Đa Năng Xay Đồ Ăn Dặm Cho Bé Với 3 Lưỡi Dao Thép Không Gỉ, Dung Tích 100ml, 250ml – Hàng Chính Hãng- Sản phẩm được làm bằng nhựa cao cấp, an toàn, ...",141000,239000,,98000,41,58,,available,,1000.0,1000.0,,4224691,VinBuy
193645842,9769740296934,"Nồi lẩu chống dính Elmich EL-4403OL size 26cm có đường kính 26cm, cao 8.5cm. Thành nồi cao giúp đun được lượng nước lẩu nhiều hơn. Ngoài chức năng nấu lẩu, bạn có thể sử dụng nồi để xào, nấu, luộ Nồi...",439000,690000,,251000,36,6,,available,,1000.0,1000.0,,31627,Elmich
83743072,8041271215326,"       Mã TTLTB25XL299   Link đặt hàng    dùng để nấu canh,đun nước sôi,nấu mỳ,hấp đồ ăn.    Vung kính có vỉ hấp đồ ăn bên trong.   ----------------------------------   ----------------------...",350000,350000,,0,0,0,,available,,1000.0,1000.0,,111461,OEM
56612464,5778844211986,"Hộp thiết kế gọn gàng, chắc chắn phù hợp để mang đi lại hàng ngày.2 lớp cách nhiệt có thể tháo rời: giữ nhiệt thức ăn lâu hơn, lại vệ sinh dễ dàng.Chia ngăn đựng thức ăn tách riêng, sạch sẽ, không bị ...",238000,250000,,12000,5,432,,available,,1000.0,1000.0,,111461,OEM
249970010,5194912379408,"Chất liệu inox 304 cao cấp, tuyệt đối an toànChảo inox 3 lớp Elmich EL-3846OL Size 24cm sử dụng chất liệu lớp trong cùng là inox 304 cao cấp an toàn cho thực phẩm. Inox 304 được khẳng định là hợp kim...",389000,599250,,210250,35,10,,available,,1000.0,1000.0,,31627,Elmich
52885368,4904460538850,"Túi zipper đáy đứng dùng trong việc bảo quản thực phẩm, đựng đồ dùng trong gia đình hoặc được dùng để đựng linh kiện trong các ngành điện tử.Chiếc túi zipper bé nhỏ này sẽ giúp bạn phân chia hàng hóa,...",64000,69000,,5000,7,232,,available,,1000.0,1000.0,,7304105,Túi ni lông tự phân hủy sinh học GIMEX II
242657464,6721122743612,"       Đặc điểm nổi bật:   - Bộ nồi được làm từ inox SUS201   - Vung kính cường lực, chịu nhiệt tốt   - Thiết kế đáy từ, sử dụng được trên mọi loại bếp   - Bề mặt inox sáng bóng, dễ vệ sinh  ...",517750,543000,,25250,5,0,,available,,1000.0,1000.0,,41048,Sunhouse
191918105,2998456365011,Bộ Bàn Chải Vệ Sinh Các Khe LocknLock ETM415 với đầu lông nhỏ và nhọn dễ dàng làm sạch gioăng silicone của các hộp đựng thực phẩm Chà sạch bụi bẩn ở những khe hẹp mà nhữnh dụng cụ khác khó có thể làm...,29000,39000,,10000,26,2,,available,,1000.0,1000.0,,48077,LocknLock
7974380,9964548185210,"Thiết kế tinh tế sang trọng, phù hợp với không gian bếp hiện đạiSản phẩm được làm từ hợp kim nhôm Anod cứng bằng công nghệ tiên tiến giúp sản phẩm có độ cứng và bền vững cao, chống ăn mòn, chịu đư...",450900,450900,,0,0,0,,available,,1000.0,1000.0,,41048,Sunhouse
32178099,8553607565677,"Cấu tạo siêu bền, công nghệ tiên tiếnNồi Áp Suất Nagakawa NAG1451 Công năng nấu, hầm nhừ thực phẩmBề mặt xử lý công nghệ tiên tiến giúp sản phẩm cứng và chắc. Nồi được làm bằng chất liệu hợp kim nhô...",444000,565000,,121000,21,79,,available,,1000.0,1000.0,,110935,Nagakawa
55365176,5408782531210,"Túi zip có đặc điểm là dai, bền, được thiết kế có khóa miết do vậy ta có thể dán kín miệng túi mà không cần dùng chun hay dây để buộc túiTúi zip được dùng để đựng rất nhiều loại đồ dùng khác nhau nh...",34000,39000,,5000,13,247,,available,,1000.0,1000.0,,7304105,Túi ni lông tự phân hủy sinh học GIMEX II
138150681,2883704657166,"UY TÍN- CHẤT LƯỢNGCAM KẾT HỖ TRỢ ĐỔI TRẢ BẢO HÀNH TỐT NHẤTKỆ ĐỰNG GIA VỊ CAO CẤPSẢN PHẨM CỰC KÌ CẦN THIẾT CHO GIAN BẾP NHÀ BẠNKhông gian bếp thường rất bừa bộn vì có rất nhiều chai, lọ đường g...",621000,621000,,0,0,0,,available,,1000.0,1000.0,,111461,OEM
72652203,9481579402999,"Hộp đựng thức ăn cho bé Lock&Lock có vạch chia 230ml x 3 hộp LLG508S3 làm từ thủy tinh Borosilicate chịu nhiệt (từ -20 độ C lên đến 400℃), an toàn và đáng tin cậyHộp đựng thức ăn kín hơiThiết ...",350000,350000,,0,0,0,,available,,1000.0,1000.0,,48077,LocknLock
579850,1225784667617,"Chảo Trơn Chống Dính Sunhouse CT26 26cm với chất liệu hợp kim nhôm phủ lớp chống chính an toàn và siêu bền, không dễ bong tróc lớp chống dính trên bề mặt như những loại chảo khác và đặc biệt là không ...",129000,210000,,81000,39,225,,available,,1000.0,1000.0,,41048,Sunhouse
14448546,3317024827610,"- Đối với những loại bật lửa đắt tiền bạn nên sử dụng những loại Gas tốt không tạp chất để đảm bảo cho bật lửa và cho chính bạn. Bình gas cho bật lửa sau khi bơm, nạp gas vào hộp quẹt, bật lửa rất nhạ...",59800,59800,,0,0,15,,available,,1000.0,1000.0,,111461,OEM
76032639,5810915617324,  THÔNG TIN CHI TIẾT:  Tên sản phẩm: Chảo đúc men đá Greencook GCP06 Gồm các size:- GCP05-20IH - 20cm- GCP05-24IH - 24cm- GCP05-26IH - 26cm- GCP05-28IH - 28cm Chất liệu: Hợp kim nhôm Chất liệu...,202000,559000,,357000,64,3,,available,,1000.0,1000.0,,193741,Green Cook
68716601,2072553546654,"Thiết kế đơn giản, tinh tếDao Gọt Hoa Quả Sunhouse KS-KN100PS được thiết kế đơn giản với màu bạc sáng bóng, không chỉ hỗ trợ tối đa cho công việc bếp núc mà còn góp phần mang đến vẻ trang nhã, hiện đ...",33000,49000,,16000,33,206,,available,,1000.0,1000.0,,41048,Sunhouse
7221847,8479744178320,"Thân nồi được làm bằng inox cao cấpBộ Nồi Inox 5 Đáy Sunhouse Mama SH784 chất liệu inox cao cấp giúp cho bộ nồi SH784 sáng bóng, dễ dàng lau chùi, vệ sinh. Kiểu dáng của bộ nồi sang trọng,...",779000,1340000,,561000,42,286,,available,,1000.0,1000.0,,41048,Sunhouse
157029078,1209740556806,"       TINARI STORE XIN CHÀO CÁC BẠN   Cám ơn các bạn đã ghé thăm cửa hàng, hi vòng các bạn sẽ lựa chọn được những sản phẩm ưng ý và trải nghiệm mua sắm tốt nhất cùng Tinari.   Tên sản phẩm: Bếp...",301670,311000,,9330,3,0,,available,,1000.0,1000.0,,111461,OEM
48510374,6340435855627,"TÚI LỌC RÁC BỒN RỬA BÁT GOLDSEEE HÀNG VIỆT NAM CHÍNH HÃNGTắc nghẽn chậu rửa bát chính là việc chậu rửa thoát nước chậm, hay nước bị ứ đọng lại không trôi đươc đó.Mà nguyên nhân chủ yếu, thì vẫn là...",129000,200000,,71000,36,347,,available,,1000.0,1000.0,,218129,Goldseee
148810239,2145555562193,"Hộp Cơm Cắm Điện Đời Mới Chính Hãng MINIIN, Hâm Nóng, Giữ Nhiệt, Nấu Chín Cơm Và Thức Ăn, 2 Tầng Nhỏ Gọn, 4 Bát Innox Không Gỉ, Tặng Kèm Bộ Đũa Và Thìa, Đa Chức Năng, Dễ Dàng Vệ SinhĐặc điểm nổi bật ...",226100,259000,,32900,13,50,,available,,1000.0,1000.0,,5132069,MINIIN
7699066,7010878370030,"Chảo Nhôm Sâu Lòng Chống Dính Lock&Lock Baum Marble 1 Tay Cầm, Nắp Thủy Tinh LBU1305 (30cm) mang đến sự tinh tế và sang trọng, là đồ dùng nhà bếp được trau chuốt bởi thiết kế hiện đại và mới mẻ....",408000,879000,,471000,54,453,,available,,1000.0,1000.0,,48077,LocknLock
73829087,7039379695848,Kệ để đồ rửa chén bát gác trên bồn rửa inox 304 Hobby Home Decor KRC5 có khay hứng nướcThông tin kỹ thuậtChất liệu Inox 304 không rỉ sétKèm khay nhựa hứng nướcKích thước chi tiết ở hình sản p...,95000,159000,,64000,40,267,,available,,1000.0,1000.0,,230607,Hobby Home Decor
3526073,3303053642539,"Bộ Túi Hộp Cơm Thủy Tinh Lock&Lock 3EA LLG428M2 có thiết kế gọn nhẹ, thích hợp dùng để đựng thức ăn đi học, đi làm hay dã ngoạThố dạng chữ nhật với chất liệu thủy tinh trong suốt, có thể chịu đư...",299000,660000,,361000,55,859,,available,,1000.0,1000.0,,48077,LocknLock
273083518,5908855587164,"Bộ nồi xửng hấp 1 đáy từ inox 430 H.T cook nắp kính 28cm Bộ Nồi Xửng Hấp có nắp bằng kính cường lực dày, bên ngoài viền inox tăng độ bền và chống vỡ khá tốt. Tay cầm thiết kế inox, cách nhiệt an toàn ...",499000,499000,,0,0,0,,available,,1000.0,1000.0,,111461,OEM
208772104,5393474840171,"* Bộ 5 bát inox cao cấp có nắp đậy với thiết kế thông minh vói bát được làm bằng chất liệu inox không rỉ đặc biệt an toàn đẹp sáng bóng.* Sản phẩm bao gồm 5 thố với đường kính lần lượt là 10cm, 12cm, ...",149000,199000,,50000,25,1,,available,,1000.0,1000.0,,111461,OEM
7699060,1990921024041," Nồi Nhôm Chống Dính Lock&Lock Baum Marble 2 Tay Cầm, Nắp Thủy Tinh LBU1242 (24cm) mang đến sự tinh tế và sang trọng, là đồ dùng nhà bếp được trau chuốt bởi thiết kế hiện đại và mới mẻ.Sản phẩm...",401000,866000,,465000,54,136,,available,,1000.0,1000.0,,48077,LocknLock
51265505,2382661349888,"Hộp thiết kế gọn gàng, chắc chắn phù hợp để mang đi lại hàng ngày.2 lớp cách nhiệt có thể tháo rời: giữ nhiệt thức ăn lâu hơn, lại vệ sinh dễ dàng.Chia ngăn đựng thức ăn tách riêng, sạch sẽ, không bị ...",185000,194500,,9500,5,226,,available,,1000.0,1000.0,,111461,OEM
181909422,3220972593473,Chảo Sâu Lòng Suit LocknLock CSU1225PIK có phần Ion cảm ứng được phủ đầy đủ và rộng rãi dươi đáy làm gia tăng tác dụng hấp thụ nhiệtBề mặt đáy mịn giúp giảm thiểu vết xước khi cọ sátThiết kế tay cầm...,301000,677000,,376000,56,57,,available,,1000.0,1000.0,,48077,LocknLock
650496,4118159959400," Hũ Thủy Tinh Nắp Cài Kín Hơi Fido Bormioli Rocco 149220M04321991 (1000ml) được làm từ thủy tinh của Ý, sáng đẹp và có độ trong tinh khiết, an toàn cho sức khỏe người dùng. Chất liệu thủy tinh, sáng...",141000,186000,,45000,24,94,,available,,1000.0,1000.0,,41506,Bormioli Rocco
53036292,1635046253715,THÔNG TIN CHI TIẾTTên sản phẩm: Nồi áp suất đun ga FujikaLoại sản phẩm: Nồi áp suất không dùng điệnDung tích: 3L - 4L - 5L - 7L - 9L - 11LChất liệu: Hợp kim nhômSử dụng trên bếp từ: CóChất liệu ...,473000,473000,,0,0,14,,available,,1000.0,1000.0,,295203,FUJIKA
14605484,2738720869963,Bộ Nồi Xửng Hấp Fivestar Nắp Kính Tặng 10 Muỗng InoxBộ nồi xửng 24cm:Bộ nồi xửng 26cm:Bộ nồi xửng 28-30-32cm...,455000,479000,,24000,5,37,,available,,1000.0,1000.0,,20304,Fivestar
537929,1222035861725,"  Bộ 3 Nồi Inox 3 Đáy Vung Kính Bếp Từ Sunhouse SH888 (16cm, 20cm, 24cm)   bao gồm 3 nồi với kích thước lần lượt 16cm, 20cm và 24cm đáp ứng tốt nhu cầu sử dụng. Thân nồi được thiết kế thân phẳng, kiểu...",629000,1040000,,411000,40,0,,available,,1000.0,1000.0,,41048,Sunhouse
178095761,2049812054857,"TRỌN BỘ COMBO GỒM 1 CHẬU RỬA BÁT 1 HỐ VALENZA SUS304 KÍCH THƯỚC 60X45, 1 BỘ XẢ XIPHONG CHẬU, 1 BỘ VÒI RỬA BÁT VALENZA INOX SUS304 DÂY RÚT 01 NÓNG LẠNH, RÁ INOX ĐA NĂNG CO GIÃN, BÌNH XÀ PHÒNG CẮM CHẬU,...",1214000,1785000,,571000,32,1,,available,,1000.0,1000.0,,625099,Valenza
138460516,3544662500668,Ấm đun nước inox HappyCook được làm từ chất liệu inox cao cấp không những đảm bảo an toàn cho sức khoẻ của gia đình bạn mà còn giúp đun nước sôi một cách nhanh chóng và tiện lợi.Quai ấm được bọc lớp...,188000,307000,,119000,39,71,,available,,1000.0,1000.0,,21125,Happy Cook
10227148,3182004464419,"Dụng Cụ Mài Dao 3 Lớp Lock&Lock CKK112 (245 x 53 mm) có thể dùng để mài dao bằng kim loại, mài bén lưỡi dao cùn một cách dễ dàng, nhanh chóng.Chỉ cần đặt dao vào rãnh và kéo, mọi chuyện sẽ hoàn ...",128000,275000,,147000,53,514,,available,,1000.0,1000.0,,48077,LocknLock
1084778,4151142294102,"Chảo Chống Dính Vân Đá Đáy Từ HappyCook MFP-28IH GRAY (28cm) sử dụng được trên bếp gas, bếp hồng ngoại và bếp từ, để mỗi phút giây v&agr...",246000,395000,,149000,38,74,,available,,1000.0,1000.0,,21125,Happy Cook
252853870,1070038358783,"Bộ 7 Khuôn Làm Cơm Nắm Cho Bé Nhiều Hình - Tặng Kèm Vá Múc CơmChất liệu: nhựa PP cao cấp, an toàn không độc hạiKiểu dáng: nhiều hình khác nhauMàu sắc: màu trắngBên trong khuôn có các lỗ tròn giúp ...",6000,6000,,0,0,50,,available,,1000.0,1000.0,,5219281,AGOMI
128677198,8958108959308,"Bộ Dao Nhật 5 Món ( 1Chặt, 1Thái, 1Cắt Rau Củ, 1 Kéo Cắt, 1 Thanh Mài) Cho Nhà Bếp, Nhà Hàng Kèm Giá Đựng- Chất Thép Nguyên Khối Không Gỉ- Hàng Chĩnh Hãng MINIIN– 1 giá để dao có thể điều chỉ...",169000,231000,,62000,27,22,,available,,1000.0,1000.0,,5132069,MINIIN
107076506,5639573583919,"       Túi Lọc Rác Bồn Rửa Bát (Túi 100 Chiếc)   Bạn mệt mỏi vì đường ống thoát nước rửa bát bị tắc, bạn mệt mỏi vì phải lau rửa bồn rửa bát chứa nhiều cặn bẩn.   ************THÔNG TIN MÔ TẢ SẢN...",19000,19000,,0,0,1,,available,,1000.0,1000.0,,111461,OEM
149146231,1520613058745,"       Đặc điểm nổi bật   Chất liệu inox sáng bóng, bền đẹp, sử dụng được trên mọi loại bếp   Quai núm bằng inox, đinh tán chắc chắn, an toàn khi sử dụng   Đáy nồi cấu tạo 3 lớp, truyền nhiệt n...",480000,480000,,0,0,1,,available,,1000.0,1000.0,,41048,Sunhouse
185910176,3611176538579,"Giấy Nến Vàng Lót Nồi Chiên Không Dầu Sạch Sẽ Tiện Dụng An Toàn Cho Sức Khỏe+ THÔNG TIN SẢN PHẨM:- Giấy nến vàng được sử dụng cho nồi chiên không dầu với mục đích hứng dầu mỡ, thức ăn vụn bám bẩn và...",85000,85000,,0,0,169,,available,,1000.0,1000.0,,5063093,Jodily StarHome
253389981,2524207180060,"       Dòng thủy tinh chịu nhiệt Oven Glass của Lock&Lock   Chất liệu : thân bằng thủy tinh chịu nhiệt , nắp bằng nhựa PP   Màu sắc : Trắng trong   -.Dung tích 380ml - Hình chữ nhật - Kích ...",56000,110000,,54000,49,3,,available,,1000.0,1000.0,,48077,LocknLock
80877210,1277018616395,"- Có thể dùng đồ xôi và các món hấp, luộc (Thịt, cá, tôm, bánh bao,) -* Sản phẩm được thiết kế 03 đáy giúp tản nhiệt đều, làm cho món ăn chín đều hơn, nhanh hơn và ngon hơn.* Thức ăn của bạn được bả...",300000,300000,,0,0,1,,available,,1000.0,1000.0,,111461,OEM
74296344,2490978497366," Chảo vuông Lock&Lock Handycook LHD1146 14cm không có chứa thành phần PFOA/PFOS gây hại cho cơ thể người, an toàn khi sử dụng.Bên trong sản phẩm được phủ chống dính, giúp thức ăn không bám dín...",111000,264000,,153000,58,235,,available,,1000.0,1000.0,,48077,LocknLock
5146283,4747997775899,"ẤM ĐUN NƯỚC INOX 304 ELMICH 3L EL3373 DÙNG BẾP TỪMã sản phẩm: EL-3373Code: 2353353Thương hiệu: ElmichXuất xứ: Cộng Hoà SécChất liệu: Inox 304, Tay cầm silicon cách nhiệtMàu sắc: BạcKích thước hộp: 21...",626000,890000,,264000,30,272,,available,,1000.0,1000.0,,31627,Elmich
202840456,5610961907336,Kệ Lò Vi Sóng Effect Đa Năng - GM02 là một chiếc kệ thần kỳ với công năng thần thánh có thể trợ giúp lưu trữ đồ vật tối ưu trong ngôi nhà của bạn.Chiếc kệ để đồ đa năng có thể lắp đặt trong nhà b...,142000,154000,,12000,8,166,,available,,1000.0,1000.0,,523789,IGA
67262282,1745745199211,Túi Hút Chân Không Thực Phẩm Hai Mặt TrơnGiới Thiệu Sản PhẩmĐóng gói chân không thực phẩm là một phương pháp bảo quản thực phẩm đang được áp dụng phổ biến và tiên tiến trong cuộc sống hiện đại nhằm...,89000,89000,,0,0,5,,available,,1000.0,1000.0,,111461,OEM
7635008,4685277957415,Giới thiệu cuộn túi hút chân không thực phẩm dùng cho máy hút chân khôngTúi PA/PE hút chân không là các túi dùng để bảo quản thực phẩm bên trong và được xử lý theo công nghệ rút chân không bằng máy h...,57000,60000,,3000,5,205,,available,,1000.0,1000.0,,111461,OEM
54585744,2984795538260,"Kệ để gia vị đa năng màu đen bằng inox  thiết kế sang trọng thời thượngBỘ SẢN PHẨM GỒM:- Ống để dao,- Ống để đũa thìa,- khay để Bát, Đĩa- Khay hứng nướcTIỆN LỢI: Có thể xếp gọn gàng nếu không s...",223000,265000,,42000,16,32,,available,,1000.0,1000.0,,111461,OEM
196571419,9012813256669,"ĐẶC ĐIỂM NỔI BẬTĐáy 5 lớp truyền nhiệt tốt – tỏa nhiệt đều3 lớp chống dính bền bỉ, cao cấp và an toàn tuyệt đốiTay cầm nhựa Bakelit cách nhiệt tốtĐáy từ dùng được trên mọi loại bếpLà thương hiệu...",175000,175000,,0,0,10,,available,,1000.0,1000.0,,41048,Sunhouse
485396,1220390980037,"Dễ dàng sử dụngGiá Lấy Ly/Cốc Giấy Tự Động Kova Hàn Quốc GDL được lắp đặt với nam châm bảng to nên bạn chỉ cần ốp vào các loại máy mà bạn muốn như máy nóng lạnh, máy pha cà phê, máy bán hàng tự động....",275000,380000,,105000,28,176,,available,,1000.0,1000.0,,20324,KOVA
133709101,5570194288349," Hàng dày bền đẹp- Bề mặt nồi bằng inox 430 sáng bóng, không bám bẩn nên rất dễ dàng khi vệ sinh.- Xửng hấp được thiết kế vừa giúp hơi tỏa đều vừa giúp thực phẩm ráo nước, đảm bảo hương vị của món ...",605000,605000,,0,0,0,,available,,1000.0,1000.0,,111461,OEM
